CHEQUEID;LAGERID;KOLVO
34100;119;2.0
34100;98;2.0
34100;12;2.0
34100;6;3.0
34100;50;1.0
34100;85;1.0
34101;15;1.0
34101;3;1.0
34101;106;2.0
34105;15;1.0
34105;61;2.0
34105;3;1.0
34105;25;2.0
34106;118;1.0
34106;119;2.0
34106;123;4.0
34106;121;1.0
34106;17;1.0
34106;86;1.0
34106;39;1.0
34106;94;1.0
34107;2;24.0
34108;15;2.0
34108;29;2.0
34108;11;1.0
34108;131;1.0
34108;112;1.0
34108;78;1.0
34108;55;2.0
34109;4;1.0
34109;38;1.0
34109;129;3.0
34112;57;1.0
34115;26;1.0
34118;15;2.0
34118;69;1.0
34120;119;4.0
34120;32;1.0
34120;52;2.0
34120;45;1.0
34120;86;1.0
34122;15;3.0
34128;29;2.0
34128;37;2.0
34128;60;1.0
34128;57;1.0
34131;15;2.0
34131;22;2.0
34131;26;2.0
34131;49;1.0
34131;14;1.0
34131;10;1.0
34135;19;1.0
34137;104;1.0
34138;2;1.0
34138;15;1.0
34138;118;1.0
34138;119;1.0
34138;30;1.0
34138;98;3.0
34138;127;1.0
34138;122;2.0
34138;57;1.0
34138;107;1.0
34138;55;1.0
34139;15;1.0
34141;54;2.0
34142;83;2.0
34142;3;1.0
34142;116;1.0
34142;44;4.0
34142;6;2.0
34142;105;1.0
34142;130;1.0
34142;123;2.0
34142;19;1.0
34142;103;1.0
34142;21;1.0
34143;7;1.0
34143;26;2.0
34143;49;1.0
34143;78;1.0
34145;15;2.0
34145;29;2.0
34145;3;1.0
34145;4;1.0
34145;31;1.0
34145;37;2.0
34145;72;1.0
34145;34;1.0
34145;60;1.0
34145;57;1.0
34145;107;1.0
34146;1;1.0
34146;15;2.0
34146;53;2.0
34146;7;1.0
34146;26;1.0
34146;14;1.0
34146;78;1.0
34146;55;1.0
34147;46;1.0
34148;15;3.0
34148;29;3.0
34148;25;3.0
34148;12;3.0
34148;100;4.0
34148;129;4.0
34148;27;2.0
34149;116;2.0
34149;52;3.0
34149;7;1.0
34149;26;1.0
34149;117;2.0
34150;2;3.0
34150;15;2.0
34150;83;2.0
34150;29;1.0
34150;5;2.0
34150;37;1.0
34150;72;1.0
34150;8;1.0
34150;35;1.0
34150;80;1.0
34150;75;1.0
34150;86;1.0
34150;106;1.0
34150;10;1.0
34151;15;2.0
34151;3;6.0
34151;72;6.0
34151;21;1.0
34152;115;2.0
34152;50;1.0
34153;2;4.0
34153;50;1.0
34153;77;2.0
34154;5;4.0
34154;7;1.0
34154;45;1.0
34155;7;1.0
34155;124;1.0
34157;15;2.0
34157;5;1.0
34158;15;2.0
34158;83;2.0
34158;116;2.0
34158;7;1.0
34158;92;1.0
34158;78;1.0
34158;126;1.0
34158;55;1.0
34159;15;1.0
34159;31;1.0
34160;53;1.0
34160;127;1.0
34160;55;1.0
34160;69;1.0
34161;83;2.0
34161;12;2.0
34161;50;1.0
34162;92;3.0
34162;77;3.0
34163;29;2.0
34163;3;1.0
34163;119;1.0
34163;31;2.0
34163;42;2.0
34163;25;2.0
34163;12;2.0
34163;72;2.0
34163;26;1.0
34163;19;2.0
34163;45;2.0
34163;93;1.0
34163;63;1.0
34164;30;1.0
34164;37;1.0
34164;88;1.0
34164;126;1.0
34165;5;1.0
34165;44;9.0
34169;36;1.0
34169;15;1.0
34169;45;1.0
34169;80;2.0
34169;117;2.0
34172;7;2.0
34172;27;1.0
34172;28;1.0
34173;100;1.0
34173;130;3.0
34173;14;1.0
34173;21;1.0
34176;15;1.0
34176;7;1.0
34176;27;1.0
34178;26;1.0
34180;29;1.0
34180;37;3.0
34180;75;1.0
34180;27;2.0
34182;2;3.0
34182;15;1.0
34182;3;2.0
34182;37;2.0
34182;35;1.0
34182;57;1.0
34182;126;1.0
34192;15;1.0
34192;83;1.0
34192;29;1.0
34192;30;1.0
34192;123;1.0
34192;124;1.0
34195;15;1.0
34195;83;1.0
34195;29;1.0
34195;30;1.0
34195;123;1.0
34195;124;1.0
34197;15;1.0
34197;4;1.0
34197;32;1.0
34197;104;2.0
34197;21;1.0
34198;15;1.0
34198;83;1.0
34198;29;1.0
34198;30;1.0
34198;123;1.0
34198;124;1.0
34199;1;2.0
34202;116;2.0
34202;44;9.0
34203;14;1.0
34203;115;1.0
34204;115;2.0
34205;15;1.0
34205;29;1.0
34205;3;1.0
34205;5;1.0
34205;25;2.0
34205;37;1.0
34205;130;1.0
34205;106;1.0
34205;90;1.0
34205;94;1.0
34207;29;2.0
34207;30;1.0
34207;21;1.0
34207;93;2.0
34210;48;1.0
34210;15;1.0
34210;92;1.0
34210;57;1.0
34211;29;3.0
34211;4;1.0
34211;132;2.0
34214;92;2.0
34214;117;2.0
34214;28;2.0
34217;15;1.0
34217;22;1.0
34217;7;1.0
34220;29;1.0
34220;3;1.0
34220;98;1.0
34220;35;1.0
34220;91;2.0
34220;55;1.0
34223;15;1.0
34223;22;1.0
34223;7;1.0
34233;2;1.0
34252;68;1.0
34259;35;1.0
34259;57;1.0
34259;107;1.0
34262;84;1.0
34262;130;1.0
34262;66;1.0
34262;123;2.0
34262;19;1.0
34262;107;1.0
34262;68;2.0
34264;77;20.0
34269;29;2.0
34269;30;1.0
34269;37;3.0
34269;72;3.0
34269;123;2.0
34269;131;1.0
34269;132;1.0
34269;62;1.0
34269;60;1.0
34269;128;1.0
34269;21;1.0
34270;15;2.0
34270;3;1.0
34270;119;1.0
34270;7;1.0
34270;91;1.0
34270;85;1.0
34270;55;1.0
34271;51;1.0
34271;15;1.0
34271;29;2.0
34271;3;1.0
34271;53;2.0
34271;7;2.0
34271;16;2.0
34271;129;2.0
34271;14;1.0
34271;43;1.0
34271;28;2.0
34271;69;2.0
34272;123;2.0
34272;99;1.0
34273;15;1.0
34273;83;2.0
34273;3;1.0
34273;118;1.0
34273;116;2.0
34273;31;1.0
34273;25;1.0
34273;7;1.0
34273;123;3.0
34273;60;1.0
34273;57;1.0
34273;27;2.0
34273;68;1.0
34274;127;1.0
34274;54;1.0
34274;132;1.0
34274;93;1.0
34274;57;1.0
34274;64;1.0
34275;51;1.0
34275;29;1.0
34275;116;4.0
34275;4;1.0
34275;31;1.0
34275;98;1.0
34275;42;1.0
34275;12;1.0
34275;81;2.0
34275;7;1.0
34275;38;1.0
34275;100;3.0
34275;34;1.0
34275;35;2.0
34275;79;1.0
34275;129;3.0
34275;14;1.0
34275;21;1.0
34275;92;1.0
34275;50;1.0
34275;97;1.0
34275;57;1.0
34275;27;1.0
34275;124;1.0
34275;64;1.0
34275;55;1.0
34277;29;1.0
34277;3;1.0
34277;32;1.0
34277;131;1.0
34280;29;1.0
34280;30;1.0
34280;123;1.0
34280;131;1.0
34280;45;3.0
34280;89;1.0
34280;117;3.0
34281;15;2.0
34281;14;1.0
34283;15;2.0
34283;83;2.0
34283;116;2.0
34283;4;1.0
34283;130;2.0
34283;75;1.0
34283;117;1.0
34285;44;19.0
34287;15;2.0
34287;25;1.0
34287;32;1.0
34287;105;1.0
34287;7;1.0
34287;33;1.0
34287;60;1.0
34287;67;1.0
34288;15;3.0
34288;3;1.0
34288;44;12.0
34288;33;1.0
34288;122;3.0
34288;62;2.0
34289;29;1.0
34289;30;1.0
34289;31;1.0
34289;42;1.0
34289;37;2.0
34289;88;2.0
34289;92;4.0
34291;29;1.0
34291;116;1.0
34291;53;1.0
34291;130;1.0
34291;122;1.0
34291;129;2.0
34291;90;1.0
34294;7;15.0
34294;90;6.0
34294;91;2.0
34295;29;1.0
34295;30;1.0
34295;31;1.0
34295;42;1.0
34295;37;2.0
34295;88;2.0
34295;92;4.0
34297;15;2.0
34297;83;2.0
34297;29;1.0
34297;3;1.0
34297;129;2.0
34297;121;1.0
34297;14;1.0
34301;29;1.0
34301;32;1.0
34301;123;5.0
34303;15;1.0
34303;11;1.0
34303;59;1.0
34303;16;4.0
34304;84;2.0
34304;130;1.0
34304;123;3.0
34304;126;1.0
34308;115;7.0
34308;87;1.0
34311;2;6.0
34311;84;1.0
34314;15;1.0
34314;33;1.0
34314;122;2.0
34314;14;1.0
34317;2;3.0
34317;5;3.0
34319;15;2.0
34319;25;2.0
34319;75;1.0
34324;43;1.0
34329;21;1.0
34332;15;1.0
34332;29;1.0
34332;26;1.0
34335;15;6.0
34335;25;6.0
34335;62;5.0
34335;92;3.0
34335;87;3.0
34339;98;2.0
34339;7;2.0
34339;19;1.0
34339;129;3.0
34339;55;2.0
34342;29;1.0
34342;30;1.0
34342;31;1.0
34342;42;1.0
34342;37;2.0
34342;88;2.0
34342;92;4.0
34344;95;1.0
34344;29;2.0
34344;53;1.0
34344;7;1.0
34344;60;1.0
34347;42;2.0
34347;25;2.0
34347;88;2.0
34347;7;1.0
34347;34;1.0
34347;123;2.0
34347;21;1.0
34347;46;1.0
34347;97;1.0
34347;28;1.0
34351;83;1.0
34351;29;1.0
34351;61;2.0
34351;116;3.0
34351;33;1.0
34351;130;3.0
34351;65;2.0
34351;92;2.0
34351;90;1.0
34351;68;2.0
34352;127;1.0
34352;123;3.0
34352;122;3.0
34352;87;1.0
34352;85;1.0
34352;69;1.0
34358;29;2.0
34358;30;1.0
34358;80;3.0
34358;17;1.0
34358;93;3.0
34358;87;3.0
34358;78;1.0
34358;91;2.0
34358;68;1.0
34360;15;2.0
34360;120;2.0
34360;115;4.0
34362;15;2.0
34362;29;1.0
34363;119;2.0
34363;4;1.0
34363;30;1.0
34363;82;1.0
34363;42;2.0
34363;38;1.0
34363;100;2.0
34363;130;1.0
34363;14;1.0
34363;86;1.0
34367;29;2.0
34367;116;2.0
34367;7;1.0
34367;100;3.0
34367;130;2.0
34367;46;1.0
34367;97;1.0
34367;27;1.0
34370;48;1.0
34370;15;1.0
34370;26;1.0
34370;73;1.0
34370;86;1.0
34373;51;1.0
34373;53;1.0
34373;123;2.0
34373;57;1.0
34373;64;1.0
34374;29;2.0
34375;2;1.0
34375;29;1.0
34375;53;1.0
34375;5;2.0
34375;42;1.0
34375;33;1.0
34375;100;1.0
34375;130;1.0
34375;34;1.0
34375;60;1.0
34375;67;1.0
34378;36;1.0
34378;15;1.0
34378;31;1.0
34378;71;1.0
34378;7;1.0
34378;14;1.0
34378;57;1.0
34380;2;2.0
34380;104;2.0
34383;49;1.0
34383;57;1.0
34387;53;3.0
34388;26;1.0
34389;90;1.0
34391;15;1.0
34391;29;2.0
34391;30;1.0
34391;71;1.0
34391;7;2.0
34391;43;1.0
34391;9;1.0
34391;90;1.0
34391;55;1.0
34392;15;2.0
34392;25;4.0
34392;9;2.0
34394;65;1.0
34394;92;1.0
34394;117;1.0
34395;51;1.0
34395;4;1.0
34395;88;1.0
34395;81;1.0
34395;55;1.0
34396;116;4.0
34396;7;1.0
34396;129;5.0
34396;27;3.0
34397;53;2.0
34397;20;3.0
34397;35;2.0
34397;49;4.0
34398;29;1.0
34398;99;1.0
34398;92;1.0
34399;15;1.0
34399;7;2.0
34399;57;1.0
34401;48;1.0
34401;19;1.0
34401;92;1.0
34403;15;1.0
34403;37;1.0
34403;7;1.0
34403;123;2.0
34403;19;1.0
34403;16;2.0
34403;68;1.0
34405;130;2.0
34405;65;1.0
34405;55;1.0
34408;95;1.0
34408;3;1.0
34408;116;3.0
34408;42;2.0
34408;62;1.0
34408;21;1.0
34408;108;1.0
34408;99;2.0
34408;27;2.0
34411;2;1.0
34411;70;1.0
34414;2;6.0
34416;31;1.0
34416;128;1.0
34417;15;1.0
34419;2;6.0
34419;110;2.0
34426;116;3.0
34426;100;3.0
34426;26;1.0
34426;19;2.0
34431;15;3.0
34431;82;1.0
34431;131;2.0
34431;17;1.0
34431;75;2.0
34431;92;4.0
34434;15;2.0
34434;130;1.0
34434;63;1.0
34434;120;1.0
34434;99;1.0
34435;49;1.0
34435;92;1.0
34435;91;2.0
34437;29;1.0
34437;53;1.0
34437;88;1.0
34437;7;1.0
34437;77;2.0
34440;116;2.0
34443;96;1.0
34443;27;1.0
34446;3;2.0
34446;125;2.0
34446;64;2.0
34446;117;2.0
34449;95;2.0
34449;15;2.0
34449;29;2.0
34449;32;1.0
34449;37;1.0
34449;33;2.0
34449;59;1.0
34449;121;1.0
34450;15;1.0
34450;5;3.0
34450;125;2.0
34452;51;1.0
34452;15;2.0
34452;83;1.0
34452;7;1.0
34452;122;2.0
34452;60;1.0
34452;21;1.0
34452;108;1.0
34452;67;1.0
34454;15;2.0
34454;83;2.0
34454;29;1.0
34454;130;2.0
34454;60;1.0
34454;21;1.0
34455;42;1.0
34455;26;3.0
34455;8;1.0
34455;49;1.0
34455;112;2.0
34455;21;1.0
34455;63;1.0
34457;15;1.0
34457;83;2.0
34457;29;2.0
34457;3;2.0
34457;32;1.0
34457;6;2.0
34457;130;1.0
34457;54;5.0
34457;34;1.0
34457;123;3.0
34457;18;1.0
34457;19;1.0
34457;9;1.0
34457;50;1.0
34457;97;1.0
34457;57;2.0
34458;25;5.0
34458;90;1.0
34458;89;1.0
34458;85;1.0
34459;15;2.0
34459;29;1.0
34459;3;1.0
34459;37;2.0
34459;130;1.0
34459;35;1.0
34459;73;2.0
34459;57;1.0
34463;15;1.0
34463;3;1.0
34463;53;1.0
34463;18;1.0
34463;129;2.0
34464;116;1.0
34464;4;1.0
34464;98;1.0
34464;32;1.0
34464;123;1.0
34464;8;1.0
34464;60;1.0
34464;14;1.0
34464;57;1.0
34467;15;5.0
34467;25;2.0
34469;29;1.0
34469;53;1.0
34469;30;1.0
34469;32;1.0
34469;88;1.0
34469;81;1.0
34469;123;1.0
34469;35;1.0
34469;104;12.0
34469;112;1.0
34470;15;1.0
34470;3;1.0
34470;92;1.0
34474;15;1.0
34474;42;1.0
34474;6;1.0
34474;72;1.0
34474;33;2.0
34474;59;1.0
34474;131;1.0
34474;132;1.0
34474;121;4.0
34474;75;1.0
34474;78;1.0
34474;85;1.0
34474;10;1.0
34475;108;1.0
34478;15;1.0
34478;56;1.0
34478;19;1.0
34478;93;2.0
34478;43;2.0
34478;55;2.0
34478;110;2.0
34479;15;3.0
34479;83;2.0
34481;100;2.0
34481;129;2.0
34481;117;2.0
34483;92;6.0
34486;14;1.0
34489;49;1.0
34489;9;2.0
34489;117;1.0
34491;15;1.0
34491;29;2.0
34491;37;2.0
34491;37;1.0
34491;33;1.0
34491;102;1.0
34491;122;2.0
34491;89;1.0
34491;64;1.0
34491;85;1.0
34491;55;1.0
34493;82;1.0
34493;130;1.0
34494;4;1.0
34494;47;1.0
34495;15;2.0
34495;29;2.0
34495;53;2.0
34495;7;1.0
34495;59;1.0
34495;104;3.0
34495;21;1.0
34495;43;1.0
34495;120;1.0
34495;9;1.0
34495;57;1.0
34496;29;1.0
34496;3;1.0
34496;119;2.0
34496;116;1.0
34496;53;1.0
34496;42;2.0
34496;52;2.0
34496;100;2.0
34496;130;1.0
34496;54;1.0
34496;86;1.0
34497;15;1.0
34497;53;1.0
34497;42;1.0
34497;25;1.0
34497;66;2.0
34497;127;1.0
34497;85;1.0
34501;2;2.0
34501;7;1.0
34501;125;1.0
34503;42;2.0
34503;127;1.0
34503;57;1.0
34503;55;2.0
34506;66;2.0
34506;101;1.0
34512;20;1.0
34512;111;1.0
34512;121;1.0
34512;94;1.0
34512;126;1.0
34512;70;1.0
34514;29;3.0
34514;119;5.0
34514;53;4.0
34514;12;1.0
34517;3;1.0
34517;7;1.0
34517;8;1.0
34517;85;1.0
34520;15;1.0
34520;79;2.0
34524;15;1.0
34524;37;1.0
34524;7;1.0
34527;130;1.0
34527;123;3.0
34527;108;1.0
34529;119;1.0
34529;116;2.0
34529;77;1.0
34532;51;1.0
34532;29;1.0
34532;53;1.0
34532;30;1.0
34532;52;1.0
34532;7;1.0
34532;35;1.0
34532;78;1.0
34532;96;1.0
34532;67;1.0
34534;25;2.0
34534;123;3.0
34534;18;3.0
34537;5;3.0
34537;49;1.0
34537;120;1.0
34538;95;1.0
34538;15;2.0
34538;83;3.0
34538;29;1.0
34538;3;1.0
34538;116;1.0
34538;53;1.0
34538;30;1.0
34538;31;1.0
34538;42;1.0
34538;25;2.0
34538;32;1.0
34538;88;1.0
34538;123;4.0
34538;75;1.0
34538;63;1.0
34538;57;1.0
34538;27;1.0
34538;55;1.0
34539;29;2.0
34539;11;1.0
34539;32;1.0
34539;37;2.0
34539;131;1.0
34539;47;1.0
34539;27;2.0
34539;107;1.0
34540;15;1.0
34540;29;1.0
34540;32;1.0
34540;21;1.0
34544;15;2.0
34544;53;3.0
34545;116;1.0
34545;130;2.0
34545;27;2.0
34545;67;2.0
34546;15;1.0
34546;29;1.0
34546;123;2.0
34546;122;2.0
34546;97;1.0
34546;10;1.0
34547;50;2.0
34553;15;2.0
34553;29;1.0
34553;7;1.0
34553;8;1.0
34553;122;2.0
34553;104;1.0
34553;64;1.0
34556;3;1.0
34556;40;1.0
34556;32;1.0
34556;114;2.0
34556;26;1.0
34556;35;1.0
34556;60;1.0
34558;36;1.0
34558;29;2.0
34558;3;1.0
34558;53;2.0
34558;4;1.0
34558;30;1.0
34558;81;1.0
34558;87;1.0
34558;57;1.0
34558;117;2.0
34561;2;1.0
34561;5;1.0
34563;15;1.0
34563;14;1.0
34565;79;2.0
34568;29;1.0
34568;53;1.0
34568;7;1.0
34568;68;1.0
34574;83;1.0
34574;3;1.0
34574;5;2.0
34574;105;1.0
34574;120;1.0
34577;29;1.0
34577;91;2.0
34578;103;1.0
34578;122;2.0
34578;60;1.0
34580;15;1.0
34580;37;1.0
34580;60;1.0
34583;29;1.0
34583;116;1.0
34583;42;1.0
34583;25;1.0
34583;123;2.0
34583;35;1.0
34583;79;1.0
34583;67;1.0
34586;5;4.0
34587;89;1.0
34588;104;2.0
34595;125;1.0
34596;52;2.0
34596;14;1.0
34607;15;2.0
34607;114;1.0
34607;7;1.0
34607;55;1.0
34608;29;1.0
34608;114;2.0
34608;7;1.0
34613;15;1.0
34613;29;2.0
34613;3;1.0
34613;30;1.0
34613;32;1.0
34613;7;1.0
34613;60;1.0
34613;57;1.0
34613;69;1.0
34617;15;3.0
34617;116;2.0
34617;100;3.0
34617;130;2.0
34617;21;1.0
34618;95;1.0
34618;15;2.0
34618;29;2.0
34618;42;2.0
34618;32;1.0
34618;37;2.0
34618;130;3.0
34618;26;1.0
34618;131;1.0
34618;79;1.0
34618;112;1.0
34618;21;1.0
34618;27;3.0
34618;85;1.0
34618;69;2.0
34622;15;2.0
34622;42;1.0
34622;32;1.0
34622;7;2.0
34622;19;1.0
34622;60;1.0
34622;92;1.0
34622;57;1.0
34622;55;1.0
34625;125;1.0
34625;85;1.0
34627;15;2.0
34627;3;1.0
34627;49;1.0
34627;69;1.0
34632;29;1.0
34632;53;1.0
34632;30;1.0
34632;42;1.0
34632;32;1.0
34632;14;1.0
34632;21;1.0
34632;39;1.0
34632;110;1.0
34636;83;1.0
34636;29;1.0
34636;3;1.0
34636;30;1.0
34636;131;1.0
34636;108;1.0
34636;24;1.0
34636;57;1.0
34636;85;1.0
34639;29;1.0
34639;98;1.0
34639;78;1.0
34640;29;1.0
34640;98;1.0
34640;78;1.0
34642;44;3.0
34642;131;1.0
34642;132;1.0
34644;15;2.0
34644;3;1.0
34644;37;2.0
34644;7;1.0
34646;46;1.0
34646;107;2.0
34647;1;1.0
34647;56;1.0
34647;127;1.0
34647;101;1.0
34647;122;2.0
34647;27;2.0
34653;15;1.0
34653;3;1.0
34653;5;2.0
34653;55;1.0
34656;64;2.0
34657;70;1.0
34662;51;1.0
34662;4;1.0
34662;37;2.0
34662;7;1.0
34662;129;3.0
34662;78;1.0
34663;29;1.0
34663;12;6.0
34663;124;1.0
34667;29;1.0
34667;3;1.0
34667;116;1.0
34667;7;1.0
34667;130;1.0
34668;15;2.0
34668;29;2.0
34668;114;1.0
34668;47;1.0
34669;127;1.0
34669;85;1.0
34672;1;2.0
34675;83;2.0
34675;3;1.0
34675;111;1.0
34675;96;1.0
34675;64;1.0
34678;15;1.0
34678;42;1.0
34678;52;2.0
34678;73;1.0
34678;17;1.0
34682;30;1.0
34682;12;1.0
34682;122;1.0
34682;69;1.0
34684;29;2.0
34686;129;2.0
34688;29;1.0
34688;30;1.0
34688;42;1.0
34688;7;1.0
34688;123;3.0
34688;60;1.0
34688;87;1.0
34688;27;1.0
34689;75;1.0
34689;69;2.0
34692;14;1.0
34694;103;1.0
34696;87;1.0
34697;62;1.0
34702;53;1.0
34702;21;1.0
34702;64;1.0
34702;107;1.0
34710;2;4.0
34710;15;1.0
34710;83;2.0
34710;25;2.0
34710;37;2.0
34710;132;1.0
34710;92;2.0
34710;89;1.0
34710;91;2.0
34710;85;1.0
34710;55;1.0
34713;36;1.0
34713;15;1.0
34713;29;1.0
34713;32;1.0
34713;12;1.0
34713;129;1.0
34713;125;1.0
34716;51;5.0
34716;15;1.0
34716;4;1.0
34716;9;1.0
34716;46;3.0
34718;29;2.0
34718;40;1.0
34718;42;2.0
34718;25;2.0
34718;52;5.0
34718;37;1.0
34718;88;1.0
34718;20;1.0
34718;123;3.0
34718;86;1.0
34718;50;1.0
34718;91;1.0
34718;55;1.0
34720;29;1.0
34720;40;3.0
34720;8;1.0
34720;93;1.0
34720;57;1.0
34721;1;1.0
34721;15;2.0
34721;29;2.0
34721;12;1.0
34721;7;1.0
34721;54;1.0
34721;123;6.0
34721;45;1.0
34721;92;1.0
34721;126;1.0
34721;117;1.0
34722;15;2.0
34722;32;1.0
34722;7;1.0
34722;38;1.0
34722;130;1.0
34722;20;1.0
34722;123;4.0
34722;131;1.0
34722;121;1.0
34722;57;1.0
34723;2;6.0
34723;15;1.0
34723;29;1.0
34723;3;1.0
34723;118;1.0
34723;30;1.0
34723;42;2.0
34723;114;1.0
34723;130;1.0
34723;112;1.0
34723;128;1.0
34723;47;1.0
34723;85;1.0
34726;51;1.0
34726;29;1.0
34726;30;1.0
34726;37;1.0
34726;38;1.0
34726;14;1.0
34731;3;1.0
34731;30;1.0
34731;37;5.0
34731;37;2.0
34731;38;1.0
34731;14;1.0
34731;39;3.0
34731;50;3.0
34731;57;1.0
34731;27;1.0
34732;15;1.0
34732;29;1.0
34732;40;3.0
34732;32;1.0
34732;114;1.0
34732;130;1.0
34732;123;2.0
34732;49;1.0
34732;57;1.0
34733;2;18.0
34733;15;2.0
34733;29;1.0
34733;3;1.0
34733;119;3.0
34733;31;2.0
34733;49;1.0
34733;9;1.0
34734;29;1.0
34734;53;2.0
34734;31;1.0
34734;123;4.0
34734;50;1.0
34736;15;1.0
34736;116;1.0
34736;25;1.0
34736;130;2.0
34736;65;1.0
34736;129;2.0
34736;111;1.0
34736;14;1.0
34736;108;1.0
34736;17;1.0
34736;9;1.0
34737;51;2.0
34737;15;2.0
34737;29;3.0
34737;6;4.0
34737;132;1.0
34737;14;1.0
34737;21;1.0
34737;17;1.0
34737;89;1.0
34737;57;2.0
34738;15;1.0
34738;42;2.0
34738;71;2.0
34738;120;1.0
34738;9;2.0
34738;69;3.0
34740;21;1.0
34739;29;1.0
34739;53;1.0
34739;114;1.0
34739;88;1.0
34739;129;2.0
34739;75;1.0
34739;91;2.0
34741;15;2.0
34741;29;2.0
34741;116;2.0
34741;25;3.0
34741;111;1.0
34741;14;1.0
34742;9;1.0
34742;57;1.0
34743;95;2.0
34743;29;2.0
34743;42;3.0
34743;114;2.0
34743;38;1.0
34743;130;2.0
34743;59;1.0
34743;132;2.0
34743;79;1.0
34743;129;5.0
34745;15;2.0
34745;29;2.0
34745;4;1.0
34745;30;1.0
34745;114;1.0
34745;78;1.0
34745;117;2.0
34746;51;1.0
34746;15;1.0
34746;22;1.0
34746;83;2.0
34746;118;2.0
34746;116;1.0
34746;4;1.0
34746;40;1.0
34746;32;1.0
34746;81;1.0
34746;60;1.0
34749;19;1.0
34749;24;1.0
34749;78;1.0
34751;26;1.0
34754;29;1.0
34754;116;1.0
34754;11;1.0
34754;25;2.0
34754;32;1.0
34754;52;1.0
34754;114;2.0
34754;132;1.0
34754;112;1.0
34757;118;2.0
34757;82;1.0
34757;114;1.0
34757;33;1.0
34757;123;2.0
34757;55;1.0
34760;27;1.0
34763;15;2.0
34763;19;1.0
34763;89;1.0
34763;69;2.0
34768;29;2.0
34768;3;1.0
34768;42;3.0
34768;25;2.0
34768;114;2.0
34768;7;1.0
34768;130;2.0
34768;19;1.0
34768;99;2.0
34769;29;2.0
34771;27;2.0
34774;2;2.0
34774;48;1.0
34774;118;2.0
34774;116;1.0
34783;33;1.0
34783;27;1.0
34784;2;1.0
34786;29;1.0
34786;118;1.0
34786;4;1.0
34786;123;2.0
34786;24;1.0
34786;89;1.0
34789;15;2.0
34790;15;2.0
34790;3;1.0
34790;75;1.0
34790;85;1.0
34796;15;1.0
34796;87;1.0
34796;126;1.0
34804;15;1.0
34804;29;2.0
34804;30;1.0
34804;114;1.0
34804;123;2.0
34804;14;1.0
34804;43;1.0
34804;87;1.0
34812;3;1.0
34812;38;1.0
34815;15;1.0
34815;66;1.0
34815;26;1.0
34815;78;1.0
34815;96;1.0
34815;55;1.0
34816;14;1.0
34819;15;1.0
34819;122;2.0
34819;57;1.0
34822;15;2.0
34822;56;1.0
34822;57;3.0
34828;29;2.0
34828;11;1.0
34828;111;1.0
34828;60;1.0
34828;17;1.0
34828;78;1.0
34829;1;6.0
34829;85;1.0
34832;29;2.0
34832;32;1.0
34832;12;1.0
34832;112;1.0
34833;93;1.0
34833;46;1.0
34834;15;1.0
34834;114;1.0
34834;130;1.0
34834;127;1.0
34834;102;1.0
34834;78;1.0
34834;57;1.0
34854;78;1.0
34855;15;2.0
34855;29;2.0
34855;12;2.0
34855;7;1.0
34855;123;3.0
34855;26;1.0
34855;17;1.0
34855;78;1.0
34857;37;1.0
34857;78;1.0
34861;33;1.0
34861;27;1.0
34864;65;1.0
34867;52;5.0
34873;15;1.0
34873;30;1.0
34873;130;1.0
34876;15;2.0
34876;19;1.0
34876;89;1.0
34876;69;2.0
34876;67;1.0
34877;15;2.0
34879;29;1.0
34879;4;1.0
34879;30;1.0
34879;40;1.0
34879;42;1.0
34879;88;1.0
34879;105;1.0
34879;130;1.0
34879;121;2.0
34879;14;1.0
34880;15;3.0
34880;21;2.0
34882;29;1.0
34882;114;1.0
34882;122;1.0
34882;14;1.0
34884;30;1.0
34884;52;3.0
34884;114;2.0
34884;111;1.0
34884;60;1.0
34884;57;2.0
34884;27;2.0
34884;85;1.0
34884;67;1.0
34885;29;2.0
34885;30;2.0
34885;114;2.0
34885;19;1.0
34885;39;1.0
34885;110;1.0
34886;15;2.0
34886;3;2.0
34886;7;1.0
34886;59;1.0
34886;14;1.0
34886;55;1.0
34887;101;1.0
34889;27;2.0
34892;3;2.0
34892;87;1.0
34894;15;1.0
34894;101;2.0
34896;114;1.0
34896;130;1.0
34896;57;1.0
34897;15;2.0
34897;5;2.0
34897;49;1.0
34898;29;1.0
34898;131;1.0
34899;51;5.0
34899;3;4.0
34903;36;1.0
34903;30;1.0
34903;129;3.0
34903;46;1.0
34903;27;1.0
34904;83;6.0
34906;51;1.0
34906;37;2.0
34906;122;1.0
34906;60;1.0
34913;3;2.0
34913;87;1.0
34915;16;3.0
34915;14;1.0
34915;46;1.0
34915;55;1.0
34917;36;1.0
34917;15;1.0
34917;3;1.0
34917;7;1.0
34917;26;1.0
34917;62;1.0
34917;17;1.0
34917;27;2.0
34917;68;2.0
34920;7;1.0
34920;14;1.0
34923;29;1.0
34923;57;1.0
34926;95;1.0
34926;61;1.0
34926;3;1.0
34926;116;2.0
34926;4;1.0
34926;42;1.0
34926;6;1.0
34926;38;1.0
34926;130;2.0
34926;65;1.0
34926;122;1.0
34926;129;2.0
34926;14;1.0
34926;43;1.0
34926;67;1.0
34928;26;2.0
34928;99;2.0
34931;29;2.0
34931;30;2.0
34931;114;1.0
34931;37;1.0
34931;24;1.0
34934;2;4.0
34934;5;2.0
